Pergunta;Comparacao;SoftDice;Impacto;Impacto_%;Variante_A;Variante_B;Ruido;Modelo
P7;v04_plus_numeric_stats vs Full;0,6960998959483847;0,12090010405161522;14,798054351482893;v04_plus_numeric_stats;v01_full;0,817;GEMINI
P7;v05_plus_sample_values vs Full;0,7339061032961176;0,08309389670388234;10,170611591662466;v05_plus_sample_values;v01_full;0,817;GEMINI
P7;v06_plus_frequent_values vs Full;0,7274993821264006;0,08950061787359931;10,95478798942464;v06_plus_frequent_values;v01_full;0,817;GEMINI
P7;v07_plus_sample_rows vs Full;0,7387175643995797;0,07828243560042025;9,581693463943727;v07_plus_sample_rows;v01_full;0,817;GEMINI
P7;v08_fk_plus_sample_values vs Full;0,7355983220328358;0,08140167796716413;9,96348567529549;v08_fk_plus_sample_values;v01_full;0,817;GEMINI
P7;v09_fk_plus_frequent_values vs Full;0,7208118289842359;0,09618817101576405;11,773337945625954;v09_fk_plus_frequent_values;v01_full;0,817;GEMINI
P7;v10_fk_plus_sample_and_frequent vs Full;0,7400679165102632;0,07693208348973679;9,41641168785028;v10_fk_plus_sample_and_frequent;v01_full;0,817;GEMINI
P7;v11_fk_plus_sample_rows vs Full;0,7241662155089084;0,09283378449109159;11,362764319595055;v11_fk_plus_sample_rows;v01_full;0,817;GEMINI
P7;v12_nullable_plus_sample_values vs Full;0,734329884964246;0,08267011503575394;10,11874113044724;v12_nullable_plus_sample_values;v01_full;0,817;GEMINI
P7;v13_nullable_plus_frequent_values vs Full;0,736725311901072;0,0802746880989279;9,825543218963025;v13_nullable_plus_frequent_values;v01_full;0,817;GEMINI
P7;v14_nullable_plus_numeric_stats vs Full;0,6761827331596902;0,1408172668403097;17,235895574089316;v14_nullable_plus_numeric_stats;v01_full;0,817;GEMINI
P7;v15_sample_rows_vs_sample_values vs Full;0,7945319772409078;0,0224680227590921;2,7500639852009914;v15_sample_rows_vs_sample_values;v01_full;0,817;GEMINI
P7;v16_sample_rows_vs_frequent_values vs Full;0,79149620184368;0,02550379815631998;3,121639921214196;v16_sample_rows_vs_frequent_values;v01_full;0,817;GEMINI
P7;v17_sample_rows_plus_both_values vs Full;0,7782745240724012;0,038725475927598785;4,739960333855421;v17_sample_rows_plus_both_values;v01_full;0,817;GEMINI
P7;v18_fk_nullable_sample_values vs Full;0,7929203932771456;0,024079606722854363;2,9473202843151;v18_fk_nullable_sample_values;v01_full;0,817;GEMINI
P7;v19_fk_nullable_frequent_values vs Full;0,7585039657108418;0,05849603428915817;7,159857318134416;v19_fk_nullable_frequent_values;v01_full;0,817;GEMINI
P7;v20_fk_nullable_both_values vs Full;0,7821846711153239;0,03481532888467609;4,2613621645870365;v20_fk_nullable_both_values;v01_full;0,817;GEMINI
P7;v21_fk_nullable_sample_rows vs Full;0,731684650688285;0,08531534931171492;10,44251521563218;v21_fk_nullable_sample_rows;v01_full;0,817;GEMINI
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;0,7586349890029261;0,05836501099707381;7,14382019548027;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,817;GEMINI
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;0,7857127651517749;0,03128723484822504;3,8295269092074715;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,817;GEMINI
P7;v24_full_no_numeric_stats vs Full;0,8354022573459089;-0,018402257345908946;-2,252418279793017;v24_full_no_numeric_stats;v01_full;0,817;GEMINI
P7;v25_full_no_sample_rows vs Full;0,7930034690604889;0,02399653093951104;2,9371518897810334;v25_full_no_sample_rows;v01_full;0,817;GEMINI
