Pergunta;Comparacao;SoftDice;Impacto;Impacto_%;Variante_A;Variante_B;Ruido;Modelo
P5;nullable isolado vs baseline;0,6728528433074322;0,18814715669256776;21,852166863248286;v03_plus_nullable;v00_baseline;0,861;GEMINI
P7;v00_baseline vs Full;0,6532282913494721;0,20777170865052785;24,131441190537497;v00_baseline;v01_full;0,861;GEMINI
P7;v02_plus_fk vs Full;0,6922502102561934;0,1687497897438066;19,59927871588927;v02_plus_fk;v01_full;0,861;GEMINI
P7;v03_plus_nullable vs Full;0,6404069044602102;0,22059309553978979;25,620568587664323;v03_plus_nullable;v01_full;0,861;GEMINI
P7;v04_plus_numeric_stats vs Full;0,706971620472808;0,15402837952719195;17,889474974122177;v04_plus_numeric_stats;v01_full;0,861;GEMINI
P7;v05_plus_sample_values vs Full;0,7322250348360755;0,1287749651639245;14,956441947029559;v05_plus_sample_values;v01_full;0,861;GEMINI
P7;v06_plus_frequent_values vs Full;0,6556318857787425;0,20536811422125745;23,852278074478217;v06_plus_frequent_values;v01_full;0,861;GEMINI
P7;v07_plus_sample_rows vs Full;0,7124585038133145;0,14854149618668544;17,252206293459402;v07_plus_sample_rows;v01_full;0,861;GEMINI
P7;v08_fk_plus_sample_values vs Full;0,7413395263228348;0,11966047367716515;13,897848278416394;v08_fk_plus_sample_values;v01_full;0,861;GEMINI
P7;v09_fk_plus_frequent_values vs Full;0,6600517363700316;0,20094826362996843;23,33893886526927;v09_fk_plus_frequent_values;v01_full;0,861;GEMINI
P7;v10_fk_plus_sample_and_frequent vs Full;0,7589392914328978;0,10206070856710214;11,853740832416044;v10_fk_plus_sample_and_frequent;v01_full;0,861;GEMINI
P7;v11_fk_plus_sample_rows vs Full;0,7232566004070459;0,13774339959295412;15,998071962015578;v11_fk_plus_sample_rows;v01_full;0,861;GEMINI
P7;v12_nullable_plus_sample_values vs Full;0,7175717463460178;0,14342825365398215;16,658333757721504;v12_nullable_plus_sample_values;v01_full;0,861;GEMINI
P7;v13_nullable_plus_frequent_values vs Full;0,7217267458706803;0,13927325412931968;16,175755415716573;v13_nullable_plus_frequent_values;v01_full;0,861;GEMINI
P7;v14_nullable_plus_numeric_stats vs Full;0,7166993302691932;0,1443006697308068;16,75965966676037;v14_nullable_plus_numeric_stats;v01_full;0,861;GEMINI
P7;v15_sample_rows_vs_sample_values vs Full;0,7419196883119784;0,11908031168802158;13,830465933568128;v15_sample_rows_vs_sample_values;v01_full;0,861;GEMINI
P7;v16_sample_rows_vs_frequent_values vs Full;0,7305805351532934;0,13041946484670663;15,147440748746416;v16_sample_rows_vs_frequent_values;v01_full;0,861;GEMINI
P7;v17_sample_rows_plus_both_values vs Full;0,7455809819559154;0,11541901804408461;13,405228576548737;v17_sample_rows_plus_both_values;v01_full;0,861;GEMINI
P7;v18_fk_nullable_sample_values vs Full;0,7406922648521462;0,12030773514785376;13,97302382669614;v18_fk_nullable_sample_values;v01_full;0,861;GEMINI
P7;v19_fk_nullable_frequent_values vs Full;0,7402813942669918;0,12071860573300819;14,020743987573542;v19_fk_nullable_frequent_values;v01_full;0,861;GEMINI
P7;v20_fk_nullable_both_values vs Full;0,7474609930445368;0,11353900695546315;13,186876533735559;v20_fk_nullable_both_values;v01_full;0,861;GEMINI
P7;v21_fk_nullable_sample_rows vs Full;0,7227305951623171;0,1382694048376829;16,059164324934137;v21_fk_nullable_sample_rows;v01_full;0,861;GEMINI
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;0,7371875902870735;0,12381240971292651;14,380070814509466;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,861;GEMINI
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;0,7411874260512542;0,11981257394874578;13,91551381518534;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,861;GEMINI
P7;v24_full_no_numeric_stats vs Full;0,7438409916927584;0,11715900830724157;13,607318038007152;v24_full_no_numeric_stats;v01_full;0,861;GEMINI
P7;v25_full_no_sample_rows vs Full;0,6963914501567823;0,1646085498432177;19,118298471918433;v25_full_no_sample_rows;v01_full;0,861;GEMINI
