Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalogrule_affected_product,DEEPSEEK__VS__MISTRAL,0.0,0.48454183450451604
magento2.catalogrule_affected_product,DEEPSEEK__VS__OPENAI,0.4666666666666667,0.7497294346491495
magento2.catalogrule_affected_product,MISTRAL__VS__OPENAI,0.0,0.5079947974946765
magento2.catalogrule_customer_group,DEEPSEEK__VS__MISTRAL,0.0,0.6414416763517591
magento2.catalogrule_customer_group,DEEPSEEK__VS__OPENAI,0.0,0.6384355028470358
magento2.catalogrule_customer_group,MISTRAL__VS__OPENAI,0.0,0.43968944417105776
magento2.catalogrule_group_website,DEEPSEEK__VS__MISTRAL,0.0,0.7051205105251737
magento2.catalogrule_group_website,DEEPSEEK__VS__OPENAI,0.0,0.5501496813915394
magento2.catalogrule_group_website,MISTRAL__VS__OPENAI,0.0,0.48616885035126306
magento2.catalogrule_product,DEEPSEEK__VS__MISTRAL,0.0,0.695374588171641
magento2.catalogrule_product,DEEPSEEK__VS__OPENAI,0.0,0.7178770502408346
magento2.catalogrule_product,MISTRAL__VS__OPENAI,0.4444444444444444,0.7707120113902621
magento2.catalogrule_product_price,DEEPSEEK__VS__MISTRAL,0.0,0.40719356360258874
